seed,tree_type,workload,n,queries,paint_count,query_count,centroid_build_ms,centroid_run_ms,naive_bfs_run_ms,lca_build_ms,lca_run_ms,speedup_vs_naive,speedup_vs_lca,centroid_memory_bytes,naive_memory_bytes,lca_memory_bytes,checksum
2060,path,update_heavy,11200,50000,24801,25199,22.487,4.356,33.085,0.469,280.092,7.596,64.306,1269048,56000,728512,102768
2060,path,update_heavy,11300,50000,24910,25090,29.756,3.972,32.234,0.461,285.442,8.115,71.856,1281548,56500,735012,58057
2060,path,update_heavy,11400,50000,24948,25052,24.391,4.142,34.523,0.458,280.652,8.335,67.756,1294048,57000,741512,51474
2060,path,update_heavy,11500,50000,25173,24827,25.856,3.838,32.744,0.495,274.395,8.53,71.485,278528,57500,748012,59658
2060,path,update_heavy,11600,50000,25027,24973,28.899,4.267,44.845,0.555,287.59,10.511,67.405,278528,58000,754512,63661
2060,path,update_heavy,11700,50000,25006,24994,22.821,3.878,41.157,0.46,283.074,10.614,72.999,1331548,58500,761012,55622
2060,path,update_heavy,11800,50000,24908,25092,25.883,3.898,47.988,0.926,290.861,12.31,74.61,1344048,59000,767512,52222
2060,path,update_heavy,11900,50000,24988,25012,29.849,4.138,53.13,0.525,289.243,12.839,69.896,1356548,59500,774012,54687
2060,path,update_heavy,12000,50000,25048,24952,26.591,4.014,46.437,0.503,284.303,11.57,70.833,1369048,60000,780512,47610
2060,path,update_heavy,12100,50000,24979,25021,23.045,3.419,41.234,0.504,295.722,12.061,86.499,1381548,60500,787012,51338
2060,path,update_heavy,12200,50000,24949,25051,33.739,5.605,50.035,0.6,300.862,8.926,53.674,1394048,61000,793512,53594
2060,path,update_heavy,12300,50000,24994,25006,27.003,3.936,48.299,0.502,293.318,12.27,74.516,299008,61500,800012,52543
2060,path,update_heavy,12400,50000,25190,24810,26.718,3.976,51.071,0.512,298.834,12.845,75.157,1419048,62000,806512,72975
2060,path,update_heavy,12500,50000,24974,25026,32.029,4.047,55.298,0.531,309.226,13.665,76.416,1431548,62500,813012,53831
2060,path,update_heavy,12600,50000,24812,25188,27.392,3.911,53.331,0.527,305.007,13.635,77.979,1444048,63000,819512,62283
2060,path,update_heavy,12700,50000,25103,24897,27.039,4.018,59.152,0.496,314.466,14.722,78.268,1456548,63500,826012,67546
2060,path,update_heavy,12800,50000,24896,25104,31.883,5.792,67.864,0.762,308.721,11.717,53.304,1469048,64000,832512,54775
2060,path,update_heavy,12900,50000,25015,24985,28.119,3.976,58.6,0.637,301.595,14.738,75.854,1802240,64500,303104,62114
2060,path,update_heavy,13000,50000,24891,25109,27.891,4.403,58.108,0.534,318.972,13.198,72.446,1494048,65000,845512,75211
2060,path,update_heavy,13100,50000,24958,25042,30.162,4.546,60.387,0.569,294.071,13.283,64.685,1506548,65500,852012,72352
2060,path,update_heavy,13200,50000,25033,24967,22.773,3.925,66.048,0.562,310.293,16.827,79.054,1519048,66000,858512,55699
2060,path,update_heavy,13300,50000,25094,24906,30.526,4.062,77.724,0.571,324.935,19.136,80.0,1531548,66500,865012,96533
2060,path,update_heavy,13400,50000,24916,25084,31.824,4.335,74.48,0.65,307.588,17.181,70.953,1544048,67000,871512,69698
2060,path,update_heavy,13500,50000,24951,25049,27.517,4.132,72.634,0.22,308.211,17.58,74.597,1556548,67500,878012,87164
2060,path,update_heavy,13600,50000,25062,24938,29.47,3.16,74.234,0.82,323.632,23.489,102.402,1569048,68000,884512,65091
2060,path,update_heavy,13700,50000,24849,25151,29.882,4.845,73.221,0.684,303.924,15.113,62.731,1581548,68500,891012,78146
2060,path,update_heavy,13800,50000,24916,25084,28.095,4.428,70.222,0.567,318.087,15.858,71.83,1594048,69000,897512,61373
2060,path,update_heavy,13900,50000,25100,24900,34.348,4.29,71.857,0.583,312.534,16.751,72.855,1606548,69500,904012,59105
2060,path,update_heavy,14000,50000,25111,24889,29.954,4.182,74.802,0.577,311.719,17.886,74.537,1619048,70000,910512,62372
2060,path,update_heavy,14100,50000,24869,25131,37.376,5.981,80.104,0.772,327.322,13.393,54.725,1631548,70500,917012,77650
2060,path,update_heavy,14200,50000,24835,25165,30.807,4.757,73.832,0.628,324.106,15.522,68.138,1644048,71000,923512,70545
2060,path,update_heavy,14300,50000,24973,25027,47.262,7.857,81.877,0.603,337.541,10.421,42.959,1656548,71500,930012,58183
2060,path,update_heavy,14400,50000,24952,25048,32.966,4.461,76.433,0.657,332.284,17.132,74.481,348160,72000,936512,90585
2060,path,update_heavy,14500,50000,24943,25057,30.715,4.205,76.211,0.604,337.266,18.126,80.214,1681548,72500,943012,60954
2060,path,update_heavy,14600,50000,24978,25022,37.662,4.255,78.733,0.824,345.244,18.503,81.135,1694048,73000,949512,62777
2060,path,update_heavy,14700,50000,24843,25157,32.228,4.374,76.046,0.649,343.155,17.384,78.446,1706548,73500,956012,77435
2060,path,update_heavy,14800,50000,25006,24994,31.307,4.272,75.589,0.965,355.861,17.693,83.297,1719048,74000,962512,68066
2060,path,update_heavy,14900,50000,24812,25188,31.988,4.255,88.895,0.624,382.26,20.893,89.842,1731548,74500,969012,88908
2060,path,update_heavy,15000,50000,24813,25187,32.0,4.239,83.181,0.957,359.019,19.621,84.686,1744048,75000,975512,95629
2060,path,update_heavy,15100,50000,24999,25001,40.388,4.322,83.507,0.645,374.695,19.322,86.697,1756548,75500,982012,71539
2060,path,update_heavy,15200,50000,25132,24868,36.453,4.737,77.287,0.935,380.776,16.317,80.389,368640,76000,988512,65321
2060,path,update_heavy,15300,50000,24991,25009,88.037,4.718,85.376,0.727,345.619,18.097,73.262,1781548,76500,995012,73035
2060,path,update_heavy,15400,50000,24816,25184,33.665,4.808,82.288,0.893,350.133,17.114,72.82,1794048,77000,1001512,62101
2060,path,update_heavy,15500,50000,24965,25035,34.985,4.387,78.981,0.641,358.722,18.005,81.775,1806548,77500,1008012,59594
2060,path,update_heavy,15600,50000,25084,24916,34.102,4.624,80.346,0.613,338.197,17.375,73.136,2383872,78000,1014512,65746
2060,path,update_heavy,15700,50000,25014,24986,34.116,4.263,94.29,0.712,379.88,22.12,89.117,1831548,78500,1021012,61575
2060,path,update_heavy,15800,50000,24896,25104,40.464,4.836,75.573,0.73,372.737,15.627,77.075,380928,79000,1027512,84929
2060,path,update_heavy,15900,50000,24802,25198,39.808,4.385,86.242,0.695,375.425,19.666,85.61,274432,79500,1034012,64190
2060,path,update_heavy,16000,50000,24993,25007,42.753,4.673,87.812,0.699,383.467,18.792,82.064,1869048,80000,1040512,102585
2060,path,update_heavy,16100,50000,25183,24817,45.2,4.794,84.026,0.601,369.758,17.527,77.128,389120,80500,1047012,61195
2060,path,update_heavy,16200,50000,24992,25008,45.276,6.992,86.251,0.781,360.294,12.335,51.528,1894048,81000,1053512,94133
2060,path,update_heavy,16300,50000,24881,25119,39.644,4.525,84.739,0.73,361.847,18.725,79.961,1906548,81500,1060012,83379
2060,path,update_heavy,16400,50000,24977,25023,42.846,4.56,81.698,1.14,397.584,17.915,87.182,1919184,82000,1132112,103463
2060,path,update_heavy,16500,50000,25015,24985,55.73,7.029,85.582,0.691,379.729,12.175,54.019,1932484,82500,1139012,125198
2060,path,update_heavy,16600,50000,24819,25181,50.47,4.71,91.037,1.073,424.69,19.33,90.175,1945784,83000,1145912,75983
2060,path,update_heavy,16700,50000,24840,25160,49.93,4.813,88.746,0.734,379.066,18.44,78.764,1959084,83500,1153324,87679
2060,path,update_heavy,16800,50000,25155,24845,52.021,6.524,91.711,0.723,389.382,14.057,59.681,1972384,84000,1160224,70857
2060,path,update_heavy,16900,50000,24947,25053,35.369,4.775,89.878,0.75,390.28,18.824,81.739,1985684,84500,1167124,118457
2060,path,update_heavy,17000,50000,25080,24920,36.389,6.165,99.621,0.65,377.39,16.159,61.214,1998984,85000,1174024,86531
2060,path,update_heavy,17100,50000,25168,24832,40.418,4.818,91.507,0.727,376.825,18.993,78.213,2012284,85500,1180924,102227
2060,path,update_heavy,17200,50000,25185,24815,37.44,5.111,89.278,0.777,401.183,17.467,78.489,2025584,86000,1187824,105341
2060,path,update_heavy,17300,50000,25047,24953,38.135,4.553,93.104,0.733,388.457,20.45,85.323,2038884,86500,1194724,74388
2060,path,update_heavy,17400,50000,24965,25035,40.903,6.628,89.106,0.813,392.949,13.443,59.284,2052184,87000,1201624,86451
2060,path,update_heavy,17500,50000,24974,25026,42.451,4.537,90.119,1.175,377.126,19.863,83.122,2065484,87500,1208524,68789
2060,path,update_heavy,17600,50000,25200,24800,42.889,4.893,88.546,0.748,412.029,18.095,84.203,2078784,88000,1215424,101774
2060,path,update_heavy,17700,50000,25133,24867,38.032,5.126,89.14,0.824,379.155,17.391,73.971,274432,88500,1222324,70563
2060,path,update_heavy,17800,50000,25143,24857,38.437,4.574,84.835,0.789,404.798,18.549,88.507,2105384,89000,1229224,68343
2060,path,update_heavy,17900,50000,24949,25051,45.132,4.85,91.616,0.782,386.716,18.891,79.742,2118684,89500,1236124,91471
2060,path,update_heavy,18000,50000,25063,24937,40.234,5.388,90.576,0.816,405.727,16.81,75.301,2564096,90000,1243024,77342
2060,path,update_heavy,18100,50000,25100,24900,47.863,6.55,91.619,0.768,392.952,13.988,59.993,274432,90500,1249924,80799
2060,path,update_heavy,18200,50000,25089,24911,38.041,5.008,90.374,0.741,406.422,18.046,81.156,2158584,91000,1256824,89504
2060,path,update_heavy,18300,50000,24966,25034,54.629,6.383,99.086,0.783,392.571,15.523,61.501,2171884,91500,1263724,74290
2060,path,update_heavy,18400,50000,25127,24873,40.464,4.613,95.86,0.761,401.667,20.779,87.065,2185184,92000,1270624,97022
2060,path,update_heavy,18500,50000,24798,25202,42.79,4.822,100.656,0.903,405.423,20.874,84.076,274432,92500,1277524,78574
2060,path,update_heavy,18600,50000,25216,24784,41.079,5.069,96.57,0.778,409.017,19.051,80.69,2211784,93000,1284424,102865
2060,path,update_heavy,18700,50000,24911,25089,44.798,8.277,103.591,0.797,403.785,12.515,48.783,274432,93500,1291324,99548
2060,path,update_heavy,18800,50000,24961,25039,40.669,4.675,91.656,0.89,404.973,19.607,86.633,274432,94000,1298224,109292
2060,path,update_heavy,18900,50000,24826,25174,47.857,4.864,103.171,0.818,412.101,21.212,84.728,3211264,94500,1305124,84166
2060,path,update_heavy,19000,50000,25091,24909,40.227,4.932,98.148,0.809,416.555,19.901,84.463,274432,95000,1312024,101863
2060,path,update_heavy,19100,50000,25270,24730,49.458,5.225,98.69,0.85,396.448,18.887,75.869,2278284,95500,1318924,79629
2060,path,update_heavy,19200,50000,25168,24832,42.47,4.625,95.872,0.845,413.547,20.73,89.419,2291584,96000,1325824,91673
2060,path,update_heavy,19300,50000,25033,24967,48.679,4.735,105.959,0.825,411.956,22.378,87.004,2304884,96500,1332724,116242
2060,path,update_heavy,19400,50000,24953,25047,42.802,4.966,100.179,0.964,419.105,20.172,84.392,274432,97000,1339624,108841
2060,path,update_heavy,19500,50000,25089,24911,57.1,5.88,101.25,0.837,416.463,17.219,70.823,274432,97500,1346524,96780
2060,path,update_heavy,19600,50000,25056,24944,42.321,5.257,100.316,0.834,441.142,19.082,83.912,2344784,98000,1353424,92356
2060,path,update_heavy,19700,50000,25026,24974,49.049,4.5,102.23,1.012,414.042,22.715,91.999,2358084,98500,1360324,145008
2060,path,update_heavy,19800,50000,25151,24849,41.811,5.28,97.334,0.743,444.356,18.436,84.165,2371384,99000,1367224,110294
2060,path,update_heavy,19900,50000,24887,25113,42.563,4.828,103.06,0.915,417.031,21.346,86.378,2384684,99500,1374124,87464
2060,path,update_heavy,20000,50000,25107,24893,43.087,4.745,97.335,0.885,425.553,20.512,89.681,2397984,100000,1381024,97732
2060,path,update_heavy,20100,50000,24916,25084,44.275,4.365,99.763,0.831,415.637,22.855,95.22,2411284,100500,1387924,90743
2060,path,update_heavy,20200,50000,24775,25225,45.303,5.172,108.331,1.706,432.209,20.946,83.569,274432,101000,1228800,129571
2060,path,update_heavy,20300,50000,24876,25124,65.244,5.144,109.61,0.9,429.935,21.309,83.582,3223552,101500,1401724,100733
2060,path,update_heavy,20400,50000,25035,24965,44.675,5.049,106.973,1.121,426.786,21.186,84.524,1314816,102000,1408624,115130
2060,path,update_heavy,20500,50000,24891,25109,45.328,5.175,102.759,0.879,440.223,19.857,85.067,274432,102500,1415524,83392
2060,path,update_heavy,20600,50000,25021,24979,61.331,6.269,105.253,0.915,441.724,16.79,70.466,2477784,103000,1422424,156136
2060,path,update_heavy,20700,50000,25068,24932,43.17,4.5,102.085,0.413,441.393,22.688,98.096,2491084,103500,1429324,108274
2060,path,update_heavy,20800,50000,25127,24873,45.135,5.216,107.551,0.855,443.697,20.617,85.056,2504384,104000,1436224,94364
2060,path,update_heavy,20900,50000,25157,24843,46.345,4.944,104.423,0.924,440.598,21.123,89.125,2517684,104500,1443124,108881
2060,path,update_heavy,21000,50000,25088,24912,51.192,6.462,108.672,0.942,435.436,16.817,67.385,2530984,105000,1450024,108366
2060,path,update_heavy,21100,50000,24979,25021,55.045,5.014,108.883,0.947,448.215,21.715,89.391,2544284,105500,1456924,94150
2060,path,update_heavy,21200,50000,25124,24876,45.611,4.922,100.21,1.508,433.566,20.361,88.095,2557584,106000,1463824,120092
2060,path,update_heavy,21300,50000,24835,25165,45.55,5.31,106.938,0.929,471.861,20.138,88.858,2570884,106500,1470724,115198
2060,path,update_heavy,21400,50000,25020,24980,48.035,4.871,110.738,0.87,448.321,22.736,92.044,2584184,107000,1477624,114727
2060,path,update_heavy,21500,50000,24900,25100,46.8,6.401,122.392,0.939,452.378,19.122,70.677,2597484,107500,1484524,168525
2060,path,update_heavy,21600,50000,25169,24831,47.957,5.44,109.833,0.927,426.903,20.191,78.479,2610784,108000,1491424,141195
2060,path,update_heavy,21700,50000,24922,25078,54.611,6.559,109.32,1.011,453.409,16.666,69.124,2624084,108500,1498324,123840
2060,path,update_heavy,21800,50000,25156,24844,47.229,5.814,107.567,0.968,464.966,18.502,79.976,2637384,109000,1505224,115452
2060,path,update_heavy,21900,50000,25143,24857,58.679,5.588,112.733,0.962,440.426,20.176,78.822,2650684,109500,1512124,101893
2060,path,update_heavy,22000,50000,24900,25100,50.274,7.838,110.721,0.979,469.131,14.126,59.852,2663984,110000,1519024,99860
2060,path,update_heavy,22100,50000,25027,24973,47.41,5.148,112.429,0.929,446.071,21.84,86.651,2677284,110500,1525924,85127
2060,path,update_heavy,22200,50000,25191,24809,49.375,5.486,115.811,0.613,476.311,21.111,86.825,2690584,111000,1532824,104970
2060,path,update_heavy,22300,50000,25095,24905,47.56,5.006,107.991,0.961,464.082,21.574,92.713,2703884,111500,1539724,131272
2060,path,update_heavy,22400,50000,25049,24951,53.435,6.654,125.245,2.436,464.257,18.824,69.775,2717184,94208,1478656,114540
2060,path,update_heavy,22500,50000,25144,24856,50.311,5.151,114.509,0.992,465.897,22.233,90.457,3690496,112500,1553524,131201
2060,path,update_heavy,22600,50000,24903,25097,66.595,7.658,114.366,0.979,457.837,14.934,59.785,3694592,113000,1560424,99207
2060,path,update_heavy,22700,50000,24858,25142,48.556,4.763,118.88,0.985,457.347,24.958,96.015,274432,113500,1567324,118498
2060,path,update_heavy,22800,50000,24897,25103,51.035,5.61,114.819,0.987,454.915,20.468,81.096,2770384,114000,1574224,136318
2060,path,update_heavy,22900,50000,24890,25110,49.769,5.843,115.556,1.422,469.434,19.777,80.34,2783684,114500,1581124,129446
2060,path,update_heavy,23000,50000,24972,25028,50.427,5.263,117.32,1.01,476.932,22.293,90.625,552960,115000,1588024,144034
2060,path,update_heavy,23100,50000,25101,24899,49.973,5.021,114.907,1.054,462.818,22.884,92.173,2810284,115500,1594924,89869
2060,path,update_heavy,23200,50000,24855,25145,54.711,5.314,115.628,0.987,501.692,21.76,94.415,2823584,116000,1601824,125811
2060,path,update_heavy,23300,50000,24971,25029,50.488,5.557,120.061,0.979,472.21,21.605,84.974,2836884,116500,1608724,129119
2060,path,update_heavy,23400,50000,25035,24965,50.485,5.597,122.133,1.056,481.466,21.82,86.018,565248,117000,1615624,107026
2060,path,update_heavy,23500,50000,24979,25021,50.333,5.354,120.912,1.661,480.047,22.586,89.67,2863484,117500,1622524,97981
2060,path,update_heavy,23600,50000,25066,24934,66.389,6.286,120.509,1.019,469.59,19.17,74.699,2876784,118000,1629424,117687
2060,path,update_heavy,23700,50000,24978,25022,50.769,5.098,119.729,0.996,493.075,23.488,96.729,274432,118500,1636324,160985
2060,path,update_heavy,23800,50000,25082,24918,136.287,5.776,116.257,1.644,476.128,20.129,82.438,274432,119000,1643224,122253
2060,path,update_heavy,23900,50000,25009,24991,52.619,5.281,114.639,0.962,422.697,21.708,80.041,2916684,119500,1650124,102674
2060,path,update_heavy,24000,50000,24913,25087,50.042,5.549,119.975,0.92,456.803,21.622,82.325,2929984,120000,1657024,137750
2060,path,update_heavy,24100,50000,24902,25098,70.952,7.922,128.643,1.008,533.183,16.239,67.307,274432,120500,1663924,107832
2060,path,update_heavy,24200,50000,25084,24916,57.87,5.637,129.931,1.53,514.458,23.048,91.258,581632,121000,1670824,103392
2060,path,update_heavy,24300,50000,24934,25066,78.687,6.89,127.213,1.046,493.742,18.463,71.658,2969884,121500,1677724,123079
2060,path,update_heavy,24400,50000,25023,24977,81.038,9.085,141.466,1.496,504.637,15.571,55.543,274432,122000,1684624,126734
2060,path,update_heavy,24500,50000,25029,24971,52.992,5.166,124.046,1.113,513.233,24.012,99.348,2996484,122500,1691524,108753
2060,path,update_heavy,24600,50000,24847,25153,54.108,5.389,123.735,2.313,502.851,22.961,93.311,548864,102400,1818624,148812
2060,path,update_heavy,24700,50000,25047,24953,101.212,8.217,127.707,1.456,497.922,15.541,60.593,3993600,123500,1705324,136400
2060,path,update_heavy,24800,50000,24973,25027,60.882,5.94,130.189,1.207,498.74,21.917,83.963,3036384,124000,1712224,115379
2060,path,update_heavy,24900,50000,24859,25141,55.054,5.775,125.623,1.105,478.05,21.754,82.785,606208,124500,1719124,112837
2060,path,update_heavy,25000,50000,24993,25007,52.638,5.185,125.865,1.159,526.273,24.276,101.503,3062984,125000,1726024,127148
2060,path,update_heavy,25100,50000,25064,24936,54.489,6.534,124.449,1.109,477.328,19.046,73.05,3076284,125500,1732924,120462
2060,path,update_heavy,25200,50000,25080,24920,70.913,5.673,133.389,1.657,488.617,23.514,86.135,3089584,126000,1739824,103499
2060,path,update_heavy,25300,50000,25172,24828,62.592,9.254,195.954,0.553,559.583,21.175,60.47,3102884,126500,1746724,145690
2060,path,update_heavy,25400,50000,25133,24867,57.326,5.587,121.636,1.05,491.688,21.771,88.004,610304,127000,1753624,121639
2060,path,update_heavy,25500,50000,24985,25015,45.853,10.117,136.216,1.671,494.178,13.464,48.847,274432,127500,1760524,100143
2060,path,update_heavy,25600,50000,24916,25084,56.659,7.146,128.031,1.196,504.39,17.917,70.585,3142784,128000,1767424,199199
2060,path,update_heavy,25700,50000,24935,25065,55.217,5.437,129.39,1.106,519.37,23.796,95.518,618496,128500,1774324,101779
2060,path,update_heavy,25800,50000,25214,24786,68.833,5.776,144.78,0.804,515.981,25.067,89.336,4853760,129000,1781224,131111
2060,path,update_heavy,25900,50000,24859,25141,74.505,5.693,127.29,1.586,539.822,22.359,94.822,274432,129500,1788124,129202
2060,path,update_heavy,26000,50000,25003,24997,59.113,7.796,142.806,1.678,548.639,18.317,70.37,3195984,130000,1795024,122695
2060,path,update_heavy,26100,50000,25007,24993,59.809,6.535,135.837,1.172,524.072,20.786,80.193,274432,130500,1801924,150450
