tree_type,workload,n,queries,paint_count,query_count,centroid_build_ms,centroid_run_ms,naive_bfs_run_ms,lca_build_ms,lca_run_ms,speedup_vs_naive,speedup_vs_lca,centroid_memory_bytes,naive_memory_bytes,lca_memory_bytes,speedup_vs_naive_mean,centroid_run_ms_mean,naive_bfs_run_ms_mean,speedup_vs_naive_std,centroid_run_ms_std,naive_bfs_run_ms_std
path,read_heavy,27300,50000,497.0,49503.0,64.444,4.514,467.869,1.123,816.138,97.889,186.834,3368884.0,136500.0,1884724.0,101.50533333333333,5.262333333333333,500.31866666666673,37.18661547295388,1.5649927582367062,79.82288710848117
path,read_heavy,27400,50000,490.0,49510.0,62.663,4.527,499.236,1.19,828.68,109.266,184.854,1097728.0,137000.0,1891624.0,112.182,4.5263333333333335,507.6186666666667,5.43616482457992,0.043003875794320634,20.534095775887824
path,read_heavy,27500,50000,490.0,49510.0,58.617,6.431,468.51,1.222,859.114,72.858,123.623,1212416.0,137500.0,1898524.0,77.14966666666668,6.166333333333334,467.63433333333336,12.305219719018972,0.9889288818379879,5.527765763247708
path,read_heavy,27600,50000,495.0,49505.0,61.486,4.748,504.488,1.31,861.36,113.447,185.188,3408784.0,138000.0,1905424.0,106.41833333333334,4.7283333333333335,499.18333333333334,15.70646546277466,0.4208447853227285,42.39861810641155
path,read_heavy,27700,50000,532.0,49468.0,59.562,4.43,477.077,1.338,792.461,107.255,177.438,3422084.0,138500.0,1912324.0,112.09966666666666,4.472333333333333,500.97766666666666,11.060644300099947,0.08936628745412513,44.80912813627746
path,read_heavy,27800,50000,507.0,49493.0,75.065,6.463,464.734,1.178,832.779,71.902,127.738,1650688.0,139000.0,1919224.0,73.54433333333334,6.530333333333334,476.932,5.555647067024089,0.953784217385323,37.08249612687906
path,read_heavy,27900,50000,482.0,49518.0,63.025,4.76,510.67,0.974,852.78,111.119,169.993,724992.0,139500.0,1926124.0,114.92666666666666,4.789000000000001,552.0533333333333,10.108477844528977,0.30354077156125125,80.97133364551513
path,read_heavy,28000,50000,493.0,49507.0,62.065,4.617,485.653,1.159,843.352,99.138,182.832,1372160.0,140000.0,1933024.0,101.71533333333333,4.854666666666667,491.145,12.239245946271902,0.4194691089142723,36.48037978146607
path,read_heavy,28100,50000,488.0,49512.0,61.437,5.16,446.269,1.488,860.813,98.808,166.834,1773568.0,140500.0,1939924.0,71.014,13.373666666666667,468.671,48.81767782269043,14.787714506756389,39.12053225609281
path,read_heavy,28200,50000,539.0,49461.0,63.919,4.606,480.954,1.22,809.654,104.41,175.767,274432.0,141000.0,1946824.0,100.677,4.915,492.0263333333333,7.0823985343949705,0.5906039281955375,22.25430812973822
path,read_heavy,28300,50000,505.0,49495.0,73.401,4.964,452.43,1.404,879.387,91.148,177.164,1097728.0,141500.0,1953724.0,89.24866666666667,5.5200000000000005,467.50199999999995,28.630289717942667,1.378809631530038,53.30287316833868
path,read_heavy,28400,50000,488.0,49512.0,62.455,4.682,576.857,1.232,824.705,129.451,176.155,1126400.0,142000.0,1960624.0,128.168,4.615333333333333,591.5293333333333,9.224661131987446,0.13859773927930183,46.467570803016365
path,read_heavy,28500,50000,485.0,49515.0,60.572,5.044,529.23,1.197,849.028,104.927,168.331,3528484.0,142500.0,1967524.0,86.30166666666668,8.279333333333334,533.3853333333333,42.07096406470064,6.468341080472901,64.36367970628568
path,read_heavy,28600,50000,510.0,49490.0,59.702,4.751,499.16,1.232,889.114,95.92,178.56,1097728.0,143000.0,1974424.0,100.976,4.853666666666666,489.5973333333333,9.16817195519368,0.3119396309117089,45.94158428192623
path,read_heavy,28700,50000,491.0,49509.0,62.645,4.918,520.456,1.213,847.723,104.836,172.428,3555084.0,143500.0,1981324.0,107.03699999999999,4.937,528.4106666666667,4.03685806042273,0.034655446902327074,18.113173254107966
path,read_heavy,28800,50000,511.0,49489.0,63.856,4.545,484.459,1.342,828.159,100.309,182.213,274432.0,144000.0,1988224.0,106.37733333333334,4.675,496.24666666666667,12.4672704443809,0.22776962045013807,47.62446451492482
path,read_heavy,28900,50000,499.0,49501.0,63.53,4.759,496.539,1.29,852.897,104.343,188.115,868352.0,144500.0,1995124.0,122.69533333333334,4.6883333333333335,572.3423333333334,32.34910979197624,0.13381454828729739,132.7614968028507
path,read_heavy,29000,50000,513.0,49487.0,66.858,4.799,504.482,1.239,864.442,109.04,188.842,1519616.0,145000.0,2002024.0,106.85733333333333,4.764333333333333,508.676,4.297081141115836,0.205208024534455,15.763157932343354
path,read_heavy,29100,50000,497.0,49503.0,65.924,5.265,553.14,1.252,868.966,92.578,153.697,1372160.0,145500.0,2008924.0,93.75999999999999,5.898,541.462,15.307265333821059,1.2907009723402243,49.26524554896691
path,read_heavy,29200,50000,521.0,49479.0,62.774,4.553,512.401,1.383,833.893,114.273,175.86,3621584.0,146000.0,2015824.0,112.07866666666666,4.593,515.2679999999999,9.881944663543372,0.13357020625873123,55.59097522979786
path,read_heavy,29300,50000,510.0,49490.0,66.216,4.831,525.348,1.312,864.483,120.005,170.759,1253376.0,146500.0,2022724.0,117.18033333333334,4.722666666666666,553.3149999999999,7.4349510646226395,0.40550256883691055,59.48917024971858
path,read_heavy,29400,50000,482.0,49518.0,66.111,4.728,559.394,1.273,889.102,107.436,188.038,1097728.0,147000.0,2029624.0,107.955,5.142333333333333,545.3646666666667,16.88848208099236,0.9480297112081109,32.69993159523936
path,read_heavy,29500,50000,503.0,49497.0,67.641,4.474,533.625,1.498,905.704,116.92,202.18,3661484.0,147500.0,2036524.0,116.87866666666667,4.489666666666667,524.6453333333333,5.622113955918479,0.06786997372427127,23.811201992619633
path,read_heavy,29600,50000,524.0,49476.0,66.975,5.205,497.575,1.296,920.81,103.93,169.053,1372160.0,148000.0,2043424.0,97.00866666666667,5.209666666666667,500.9753333333333,13.909757198935342,0.5220156447208582,38.35072497793665
path,read_heavy,29700,50000,518.0,49482.0,67.659,4.795,530.519,1.371,858.908,114.198,183.959,274432.0,148500.0,2050324.0,95.15633333333334,6.2796666666666665,535.4316666666667,33.838626661454995,2.7553847886154363,10.613079163623231
path,read_heavy,29800,50000,514.0,49486.0,65.272,4.688,527.568,1.403,903.952,112.536,186.5,5656576.0,149000.0,2057224.0,117.26933333333334,4.471,521.253,8.549756858141253,0.5393023270856524,28.266605296710065
path,read_heavy,29900,50000,497.0,49503.0,65.182,4.932,522.184,1.198,808.655,105.877,155.975,1646592.0,149500.0,2064124.0,101.25333333333333,5.3453333333333335,527.9833333333333,20.569018458189326,0.9825265051556288,22.088555867990433
path,read_heavy,30000,50000,472.0,49528.0,68.131,4.864,494.624,1.815,821.86,103.656,163.671,1052672.0,150000.0,2071024.0,91.15066666666667,5.9239999999999995,504.84,27.791012168205267,1.9162004070555871,28.829131724698176
path,update_heavy,300,50000,25101.0,24899.0,0.549,1.924,8.078,0.02,28.677,4.198,14.903,21484.0,1500.0,13628.0,4.383333333333334,1.7703333333333333,7.142666666666666,1.147282586520572,0.806554606541512,1.8264460937386933
path,update_heavy,400,50000,25068.0,24932.0,0.779,2.039,8.057,0.012,4.4,3.952,2.158,29984.0,2000.0,18128.0,3.9459999999999997,1.6280000000000001,6.571666666666666,0.32204192273677634,0.7679654940164956,3.3951178673697524
path,update_heavy,500,50000,24909.0,25091.0,0.959,2.065,8.494,0.021,48.043,4.114,23.269,38484.0,2500.0,22628.0,4.052,1.6349999999999998,6.573,0.12601190419956357,0.9279951508493997,3.655948714082297
path,update_heavy,600,50000,25006.0,24994.0,1.044,1.27,7.406,0.03,6.805,3.869,4.216,47696.0,3000.0,29528.0,4.498333333333334,1.5200000000000002,6.687333333333334,1.1538346213098882,0.6614378277661477,2.533633227863365
path,update_heavy,700,50000,24986.0,25014.0,1.411,2.2,8.569,0.037,71.737,3.896,26.339,56996.0,3500.0,34428.0,3.5693333333333332,2.232666666666667,8.424666666666667,0.8996384458955348,0.8124926666335723,4.689166272732641
path,update_heavy,800,50000,24989.0,25011.0,1.579,2.25,9.102,0.038,53.171,4.134,17.528,66296.0,4000.0,39328.0,4.219666666666667,2.0843333333333334,8.645333333333333,0.22980498979207006,1.180252656566946,4.71660983475773
path,update_heavy,900,50000,24946.0,25054.0,1.806,2.229,9.082,0.047,13.091,4.074,5.035,75596.0,4500.0,44228.0,4.010333333333333,2.1333333333333333,8.380333333333335,0.45882494846437155,0.5943032334871932,1.5165626704272182
path,update_heavy,1000,50000,25142.0,24858.0,1.987,2.498,8.923,0.041,35.195,3.572,11.306,84896.0,5000.0,49128.0,3.8786666666666663,2.209,8.856,0.5328952367335754,1.1071598800534637,5.303817398817572
path,update_heavy,1100,50000,25018.0,24982.0,2.183,2.263,9.693,0.049,44.129,4.289,19.511,94812.0,5500.0,58556.0,4.611999999999999,1.6996666666666667,8.020333333333333,0.5637880807537525,0.9774545172709231,4.9525807750437885
path,update_heavy,1200,50000,24756.0,25244.0,2.867,2.18,10.375,0.058,45.446,4.302,16.219,104912.0,6000.0,63856.0,4.103666666666666,2.0973333333333333,8.207333333333333,0.7738038080374984,1.221100459967702,3.989737376486494
path,update_heavy,1300,50000,25050.0,24950.0,2.782,2.456,9.529,0.056,33.571,3.881,12.224,115012.0,6500.0,69156.0,4.636666666666667,2.1323333333333334,8.174999999999999,1.9684680168428783,1.3147282355427425,3.018103377951127
path,update_heavy,1400,50000,25007.0,24993.0,2.911,2.104,10.088,0.058,103.738,4.793,44.533,125112.0,7000.0,74456.0,5.208666666666667,1.7483333333333333,8.438,0.9949071983523557,1.011536619867681,4.026111150974349
path,update_heavy,1500,50000,25098.0,24902.0,2.945,2.414,10.251,0.071,65.121,4.246,25.522,135212.0,7500.0,79756.0,4.634333333333333,2.0356666666666667,8.596333333333332,1.2293934818980186,1.0243155438307736,2.882436874128093
path,update_heavy,1600,50000,24982.0,25018.0,3.172,2.282,9.929,0.064,44.135,4.203,20.372,145312.0,8000.0,85056.0,4.057,1.9323333333333335,8.045,0.3891156640383423,0.846516587748482,3.957944921294383
path,update_heavy,1700,50000,24965.0,25035.0,3.84,2.458,10.943,0.068,65.093,4.484,26.864,155412.0,8500.0,90356.0,4.685,1.9329999999999998,8.582666666666666,0.6724217426585785,1.0762522938419226,4.159433414941671
path,update_heavy,1800,50000,25084.0,24916.0,3.62,2.424,11.911,0.073,111.953,4.913,45.767,165512.0,9000.0,95656.0,4.687,2.1233333333333335,9.61,0.5183695592914386,1.207411004311843,4.869870942848486
path,update_heavy,1900,50000,24994.0,25006.0,4.163,2.458,10.957,0.07,55.7,4.7,22.07,175612.0,9500.0,100956.0,4.679,1.9560000000000002,8.979333333333335,0.32800457313885156,0.9272345981465533,3.9528192892331084
path,update_heavy,2000,50000,25007.0,24993.0,4.17,2.447,11.167,0.076,75.939,4.412,23.656,185712.0,10000.0,106256.0,4.115666666666667,2.2456666666666667,8.859666666666667,0.6484445491584714,1.2492278948748037,4.20333728522151
path,update_heavy,2100,50000,24994.0,25006.0,4.757,2.453,12.852,0.086,98.881,5.039,38.229,196236.0,10500.0,119956.0,4.945,2.0733333333333333,10.457666666666666,0.35155511658913474,0.987827076635042,5.3414071491820705
path,update_heavy,2200,50000,25145.0,24855.0,4.849,2.462,11.786,0.118,118.173,4.786,47.991,196608.0,11000.0,125656.0,4.78,1.9966666666666668,9.822666666666667,0.38603497250896857,1.1461807594499802,6.049846637174643
path,update_heavy,2300,50000,24905.0,25095.0,5.361,2.695,11.718,0.122,131.464,4.269,49.951,218036.0,11500.0,131356.0,4.075,2.331,9.840333333333334,0.40726895290458853,1.361982745852531,6.147465846455215
path,update_heavy,2400,50000,25006.0,24994.0,4.798,3.102,12.075,0.1,79.728,4.432,25.699,61440.0,12000.0,137056.0,4.607666666666667,2.4806666666666666,11.735333333333331,0.8177752339936283,1.5785427879323808,8.531572676437406
path,update_heavy,2500,50000,25003.0,24997.0,5.261,2.696,13.929,0.102,118.653,4.775,46.185,239836.0,12500.0,142756.0,4.698333333333333,2.401666666666667,11.086333333333334,0.5103374700463738,1.3173952836310496,5.637885182702228
path,update_heavy,2600,50000,25005.0,24995.0,5.961,2.597,13.044,0.107,124.915,4.616,36.84,106496.0,13000.0,148456.0,4.63,2.4243333333333332,11.090333333333334,0.3861903675650127,1.3920547163575623,5.955872760001958
path,update_heavy,2700,50000,25011.0,24989.0,5.329,2.584,12.722,0.106,142.831,4.734,55.418,261636.0,13500.0,154156.0,4.916666666666667,2.0,9.950666666666667,0.33473920196674506,1.102810953881036,5.669101545512599
path,update_heavy,2800,50000,25098.0,24902.0,6.011,2.048,15.171,0.147,127.639,5.787,54.476,69632.0,14000.0,159856.0,6.501666666666666,1.7923333333333333,12.069666666666668,1.711805284877148,0.9827666728849394,7.3074836526216975
path,update_heavy,2900,50000,24974.0,25026.0,6.603,2.68,13.046,0.11,114.302,5.071,42.656,283436.0,14500.0,165556.0,5.336333333333333,2.3476666666666666,11.968333333333334,0.6424961737888665,1.4787779864919999,7.053516593397461
path,update_heavy,3000,50000,25042.0,24958.0,6.862,2.708,13.049,0.117,98.646,4.738,39.051,294336.0,15000.0,171256.0,6.617666666666666,2.2803333333333335,13.326,3.2964651269706056,0.8047883779810275,0.6764635984293607
path,update_heavy,3100,50000,25015.0,24985.0,7.353,2.68,12.439,0.118,95.492,4.655,35.626,77824.0,15500.0,176956.0,4.613666666666667,2.376,10.937333333333333,0.09407621024112998,0.5980643778056005,2.634810113335178
path,update_heavy,3200,50000,24938.0,25062.0,4.939,2.512,13.907,0.125,98.753,4.978,42.1,316136.0,16000.0,182656.0,5.053999999999999,2.4646666666666666,12.286000000000001,0.44786270217556684,1.6665042254171853,7.746758870650358
path,update_heavy,3300,50000,25023.0,24977.0,7.007,3.094,18.082,0.127,136.273,4.912,44.046,126976.0,16500.0,188356.0,5.212,2.868,15.034666666666666,0.5475618686504753,1.3235512834794125,6.970866827972928
path,update_heavy,3400,50000,24992.0,25008.0,6.908,2.673,14.197,0.069,116.136,5.432,43.451,337936.0,17000.0,194056.0,5.653333333333333,2.4886666666666666,13.62,0.4909636782220588,1.6074465258083495,8.389394912626297
path,update_heavy,3500,50000,25032.0,24968.0,7.081,2.74,13.846,0.139,104.459,5.053,38.121,348836.0,17500.0,199756.0,5.6946666666666665,2.4766666666666666,14.463333333333333,1.1963872004218923,0.6681259861233757,6.283784395834515
path,update_heavy,3600,50000,25015.0,24985.0,7.948,2.708,13.271,0.158,135.481,4.158,50.026,359736.0,18000.0,205456.0,4.3533333333333335,2.5163333333333333,11.080333333333334,0.4798096844930639,1.434138184880848,6.293748194306262
path,update_heavy,3700,50000,24927.0,25073.0,8.686,2.761,13.462,0.142,121.525,4.893,44.009,370636.0,18500.0,211156.0,5.301666666666667,2.166,10.902333333333333,0.7234758692128807,1.213351144557914,5.373996681552133
path,update_heavy,3800,50000,24948.0,25052.0,7.797,2.707,14.839,0.155,131.748,5.431,48.221,381536.0,19000.0,216856.0,4.404,2.563,11.622666666666667,1.8546705906979817,0.27135401231601497,5.656805841933532
path,update_heavy,3900,50000,25049.0,24951.0,8.355,2.735,16.022,0.236,128.133,5.857,46.843,392436.0,19500.0,222556.0,5.640666666666667,2.3486666666666665,13.596333333333334,0.4036165672186084,1.324455485599019,8.137326116933826
path,update_heavy,4000,50000,25005.0,24995.0,6.221,2.485,14.633,0.101,131.561,6.705,54.089,403336.0,20000.0,228256.0,7.069,2.061,14.620666666666665,1.9003283926732242,0.9461585490814951,8.06450707317771
path,update_heavy,4100,50000,25023.0,24977.0,8.2,2.811,14.541,0.172,143.195,4.987,49.112,414276.0,20500.0,250356.0,5.066666666666666,2.271333333333333,11.734,0.44488238145978964,1.0270055176742399,5.791392664981369
path,update_heavy,4200,50000,25159.0,24841.0,7.763,2.731,15.645,0.172,122.158,5.352,44.723,425976.0,21000.0,256456.0,5.2283333333333335,2.4663333333333335,12.470666666666666,0.9863317562226889,1.422586494148364,6.514908773983971
path,update_heavy,4300,50000,25029.0,24971.0,8.787,2.744,15.14,0.172,149.993,5.517,51.85,437676.0,21500.0,262812.0,5.289333333333333,2.4136666666666664,14.014666666666669,1.6890471672908758,1.1196634911138852,9.425518889341497
path,update_heavy,4400,50000,24969.0,25031.0,9.068,2.794,15.406,0.172,138.413,5.576,51.886,449376.0,22000.0,268912.0,5.56,2.2013333333333334,12.220999999999998,0.04044749683231345,1.1786268846981784,6.523342778054822
path,update_heavy,4500,50000,25007.0,24993.0,9.898,3.043,18.134,0.19,159.132,6.904,53.73,461076.0,22500.0,275012.0,6.294333333333333,2.7613333333333334,14.964999999999998,2.0467721742620335,1.9141066671774938,8.10903514605776
path,update_heavy,4600,50000,24949.0,25051.0,9.737,2.795,15.24,0.197,149.647,4.543,53.549,472776.0,23000.0,281112.0,4.57,2.591666666666667,12.234333333333334,1.0307652497052855,0.8827419403955685,5.599315166458603
path,update_heavy,4700,50000,25097.0,24903.0,10.575,2.845,17.678,0.192,154.542,5.138,44.077,484476.0,23500.0,287212.0,5.527,2.623666666666667,14.564666666666668,0.7584266609237839,1.0113309712123588,5.855667112578493
path,update_heavy,4800,50000,24928.0,25072.0,9.539,2.841,16.414,0.183,158.09,5.778,39.389,496176.0,24000.0,293312.0,5.726,2.7586666666666666,15.927000000000001,0.15565667348366397,1.2984592151212657,7.804903522786173
path,update_heavy,4900,50000,24955.0,25045.0,9.736,3.166,15.742,0.193,152.819,5.125,48.264,507876.0,24500.0,299412.0,6.999333333333333,2.458,13.730666666666666,3.6664015510215644,1.4210812784636915,3.911278605946313
path,update_heavy,5000,50000,24985.0,25015.0,10.814,2.827,16.575,0.211,156.635,5.485,51.837,519576.0,25000.0,305512.0,5.894666666666667,2.48,15.015,1.2854300188393506,0.776045746074289,6.63695743545188
path,update_heavy,5100,50000,24988.0,25012.0,10.506,4.148,17.004,0.207,158.497,4.94,39.033,531276.0,25500.0,311612.0,5.033666666666666,3.1010000000000004,14.260666666666665,1.1314116551164448,1.9492324130282668,7.964597436991611
path,update_heavy,5200,50000,24948.0,25052.0,10.557,2.998,16.302,0.208,165.427,5.618,54.463,542976.0,26000.0,317712.0,5.572,2.7560000000000002,15.313333333333333,0.18630888330941173,0.45335085750442783,2.195809721568181
path,update_heavy,5300,50000,25002.0,24998.0,13.54,2.941,16.331,0.241,166.946,4.154,42.35,131072.0,26500.0,323812.0,4.578333333333333,2.986333333333333,13.594666666666669,0.8464338918860314,1.3245819466281934,5.737725188028208
path,update_heavy,5400,50000,25009.0,24991.0,10.809,2.927,16.999,0.205,159.84,5.017,46.531,135168.0,27000.0,329912.0,5.2010000000000005,2.597,13.508666666666665,0.5381338123552548,1.286153567813735,6.5861120802286175
path,update_heavy,5500,50000,24979.0,25021.0,10.949,2.877,16.345,0.226,164.506,6.361,57.188,578076.0,27500.0,336012.0,6.214333333333333,2.2176666666666667,13.695666666666668,0.4762502843393721,1.262503993393024,7.866053733183707
path,update_heavy,5600,50000,24885.0,25115.0,11.411,3.096,17.609,0.215,173.445,7.818,57.549,589776.0,28000.0,342112.0,7.282666666666667,2.5736666666666665,16.365333333333336,2.4915136630838153,1.6084204466908933,8.532748111442956
